id,image_path,label,category_slug,places365_id,places365_label,places365_slug,source_dataset,source_split,source_index,source_image_file_path,split
park_japanese_garden_00060,data/category_classifier/places365_v2/공원/japanese_garden/00060.jpg,공원,park,197,japanese garden,japanese_garden,Andron00e/Places365-custom,train,379641,./places365/data_large_standard/j/japanese_garden/00003699.jpg,train
shopping_clothing_store_00130,data/category_classifier/places365_v2/쇼핑/clothing_store/00130.jpg,쇼핑,shopping,96,clothing store,clothing_store,Andron00e/Places365-custom,train,228149,./places365/data_large_standard/c/clothing_store/00003396.jpg,train
culture_art_gallery_00179,data/category_classifier/places365_v2/문화/art_gallery/00179.jpg,문화,culture,19,art gallery,art_gallery,Andron00e/Places365-custom,train,100779,./places365/data_large_standard/a/art_gallery/00002705.jpg,train
exercise_boxing_ring_00066,data/category_classifier/places365_v2/운동/boxing_ring/00066.jpg,운동,exercise,65,boxing ring,boxing_ring,Andron00e/Places365-custom,train,172928,./places365/data_large_standard/b/boxing_ring/00001042.jpg,train
exercise_martial_arts_gym_00119,data/category_classifier/places365_v2/운동/martial_arts_gym/00119.jpg,운동,exercise,225,martial arts gym,martial_arts_gym,Andron00e/Places365-custom,train,887533,./places365/data_large_standard/m/martial_arts_gym/00004088.jpg,train
restaurant_pizzeria_00005,data/category_classifier/places365_v2/식당/pizzeria/00005.jpg,식당,restaurant,267,pizzeria,pizzeria,Andron00e/Places365-custom,train,85839,./places365/data_large_standard/p/pizzeria/00003703.jpg,train
restaurant_pizzeria_00183,data/category_classifier/places365_v2/식당/pizzeria/00183.jpg,식당,restaurant,267,pizzeria,pizzeria,Andron00e/Places365-custom,train,87476,./places365/data_large_standard/p/pizzeria/00001945.jpg,train
park_picnic_area_00095,data/category_classifier/places365_v2/공원/picnic_area/00095.jpg,공원,park,265,picnic area,picnic_area,Andron00e/Places365-custom,train,596043,./places365/data_large_standard/p/picnic_area/00003461.jpg,train
bar_beer_garden_00104,data/category_classifier/places365_v2/술집/beer_garden/00104.jpg,술집,bar,53,beer garden,beer_garden,Andron00e/Places365-custom,train,1166755,./places365/data_large_standard/b/beer_garden/00000283.jpg,train
cafe_coffee_shop_00536,data/category_classifier/places365_v2/카페/coffee_shop/00536.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,404954,./places365/data_large_standard/c/coffee_shop/00003073.jpg,train
exercise_martial_arts_gym_00107,data/category_classifier/places365_v2/운동/martial_arts_gym/00107.jpg,운동,exercise,225,martial arts gym,martial_arts_gym,Andron00e/Places365-custom,train,887450,./places365/data_large_standard/m/martial_arts_gym/00000938.jpg,train
exercise_golf_course_00075,data/category_classifier/places365_v2/운동/golf_course/00075.jpg,운동,exercise,164,golf course,golf_course,Andron00e/Places365-custom,train,432561,./places365/data_large_standard/g/golf_course/00003348.jpg,train
park_formal_garden_00034,data/category_classifier/places365_v2/공원/formal_garden/00034.jpg,공원,park,153,formal garden,formal_garden,Andron00e/Places365-custom,train,1247056,./places365/data_large_standard/f/formal_garden/00000972.jpg,train
bar_beer_garden_00019,data/category_classifier/places365_v2/술집/beer_garden/00019.jpg,술집,bar,53,beer garden,beer_garden,Andron00e/Places365-custom,train,1166078,./places365/data_large_standard/b/beer_garden/00001654.jpg,train
cafe_coffee_shop_00980,data/category_classifier/places365_v2/카페/coffee_shop/00980.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,405969,./places365/data_large_standard/c/coffee_shop/00004940.jpg,train
culture_art_gallery_00065,data/category_classifier/places365_v2/문화/art_gallery/00065.jpg,문화,culture,19,art gallery,art_gallery,Andron00e/Places365-custom,train,98714,./places365/data_large_standard/a/art_gallery/00000347.jpg,train
culture_amphitheater_00011,data/category_classifier/places365_v2/문화/amphitheater/00011.jpg,문화,culture,5,amphitheater,amphitheater,Andron00e/Places365-custom,train,108542,./places365/data_large_standard/a/amphitheater/00000823.jpg,train
culture_natural_history_museum_00223,data/category_classifier/places365_v2/문화/natural_history_museum/00223.jpg,문화,culture,239,natural history museum,natural_history_museum,Andron00e/Places365-custom,train,748335,./places365/data_large_standard/n/natural_history_museum/00002766.jpg,train
restaurant_pizzeria_00117,data/category_classifier/places365_v2/식당/pizzeria/00117.jpg,식당,restaurant,267,pizzeria,pizzeria,Andron00e/Places365-custom,train,86892,./places365/data_large_standard/p/pizzeria/00002922.jpg,train
cafe_coffee_shop_00791,data/category_classifier/places365_v2/카페/coffee_shop/00791.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,405574,./places365/data_large_standard/c/coffee_shop/00004524.jpg,train
cafe_coffee_shop_00194,data/category_classifier/places365_v2/카페/coffee_shop/00194.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,403959,./places365/data_large_standard/c/coffee_shop/00003325.jpg,train
bar_beer_garden_00042,data/category_classifier/places365_v2/술집/beer_garden/00042.jpg,술집,bar,53,beer garden,beer_garden,Andron00e/Places365-custom,train,1166303,./places365/data_large_standard/b/beer_garden/00002168.jpg,train
culture_natural_history_museum_00137,data/category_classifier/places365_v2/문화/natural_history_museum/00137.jpg,문화,culture,239,natural history museum,natural_history_museum,Andron00e/Places365-custom,train,746084,./places365/data_large_standard/n/natural_history_museum/00002280.jpg,train
bar_beer_hall_00000,data/category_classifier/places365_v2/술집/beer_hall/00000.jpg,술집,bar,54,beer hall,beer_hall,Andron00e/Places365-custom,train,1327043,./places365/data_large_standard/b/beer_hall/00000712.jpg,train
culture_science_museum_00062,data/category_classifier/places365_v2/문화/science_museum/00062.jpg,문화,culture,297,science museum,science_museum,Andron00e/Places365-custom,train,480870,./places365/data_large_standard/s/science_museum/00001047.jpg,train
restaurant_food_court_00171,data/category_classifier/places365_v2/식당/food_court/00171.jpg,식당,restaurant,148,food court,food_court,Andron00e/Places365-custom,train,1648055,./places365/data_large_standard/f/food_court/00000760.jpg,train
park_playground_00096,data/category_classifier/places365_v2/공원/playground/00096.jpg,공원,park,268,playground,playground,Andron00e/Places365-custom,train,860973,./places365/data_large_standard/p/playground/00002137.jpg,train
park_topiary_garden_00011,data/category_classifier/places365_v2/공원/topiary_garden/00011.jpg,공원,park,333,topiary garden,topiary_garden,Andron00e/Places365-custom,train,201737,./places365/data_large_standard/t/topiary_garden/00001504.jpg,train
shopping_shoe_shop_00024,data/category_classifier/places365_v2/쇼핑/shoe_shop/00024.jpg,쇼핑,shopping,300,shoe shop,shoe_shop,Andron00e/Places365-custom,train,475503,./places365/data_large_standard/s/shoe_shop/00001588.jpg,train
cafe_coffee_shop_00967,data/category_classifier/places365_v2/카페/coffee_shop/00967.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,405946,./places365/data_large_standard/c/coffee_shop/00000027.jpg,train
culture_art_gallery_00184,data/category_classifier/places365_v2/문화/art_gallery/00184.jpg,문화,culture,19,art gallery,art_gallery,Andron00e/Places365-custom,train,100828,./places365/data_large_standard/a/art_gallery/00000754.jpg,train
shopping_shoe_shop_00067,data/category_classifier/places365_v2/쇼핑/shoe_shop/00067.jpg,쇼핑,shopping,300,shoe shop,shoe_shop,Andron00e/Places365-custom,train,475821,./places365/data_large_standard/s/shoe_shop/00002494.jpg,train
park_japanese_garden_00046,data/category_classifier/places365_v2/공원/japanese_garden/00046.jpg,공원,park,197,japanese garden,japanese_garden,Andron00e/Places365-custom,train,379550,./places365/data_large_standard/j/japanese_garden/00002287.jpg,train
cafe_coffee_shop_00985,data/category_classifier/places365_v2/카페/coffee_shop/00985.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,405983,./places365/data_large_standard/c/coffee_shop/00004222.jpg,train
bar_bar_00172,data/category_classifier/places365_v2/술집/bar/00172.jpg,술집,bar,39,bar,bar,Andron00e/Places365-custom,train,464974,./places365/data_large_standard/b/bar/00000063.jpg,train
restaurant_restaurant_00055,data/category_classifier/places365_v2/식당/restaurant/00055.jpg,식당,restaurant,284,restaurant,restaurant,Andron00e/Places365-custom,train,201575,./places365/data_large_standard/r/restaurant/00004942.jpg,train
culture_amphitheater_00038,data/category_classifier/places365_v2/문화/amphitheater/00038.jpg,문화,culture,5,amphitheater,amphitheater,Andron00e/Places365-custom,train,108827,./places365/data_large_standard/a/amphitheater/00003504.jpg,train
culture_art_gallery_00041,data/category_classifier/places365_v2/문화/art_gallery/00041.jpg,문화,culture,19,art gallery,art_gallery,Andron00e/Places365-custom,train,98296,./places365/data_large_standard/a/art_gallery/00000300.jpg,train
park_topiary_garden_00051,data/category_classifier/places365_v2/공원/topiary_garden/00051.jpg,공원,park,333,topiary garden,topiary_garden,Andron00e/Places365-custom,train,440906,./places365/data_large_standard/t/topiary_garden/00000896.jpg,train
exercise_baseball_field_00107,data/category_classifier/places365_v2/운동/baseball_field/00107.jpg,운동,exercise,42,baseball field,baseball_field,Andron00e/Places365-custom,train,76214,./places365/data_large_standard/b/baseball_field/00002393.jpg,train
bar_beer_hall_00026,data/category_classifier/places365_v2/술집/beer_hall/00026.jpg,술집,bar,54,beer hall,beer_hall,Andron00e/Places365-custom,train,1327534,./places365/data_large_standard/b/beer_hall/00002683.jpg,train
culture_amphitheater_00000,data/category_classifier/places365_v2/문화/amphitheater/00000.jpg,문화,culture,5,amphitheater,amphitheater,Andron00e/Places365-custom,train,108316,./places365/data_large_standard/a/amphitheater/00001630.jpg,train
park_topiary_garden_00039,data/category_classifier/places365_v2/공원/topiary_garden/00039.jpg,공원,park,333,topiary garden,topiary_garden,Andron00e/Places365-custom,train,210053,./places365/data_large_standard/t/topiary_garden/00004302.jpg,train
culture_amphitheater_00056,data/category_classifier/places365_v2/문화/amphitheater/00056.jpg,문화,culture,5,amphitheater,amphitheater,Andron00e/Places365-custom,train,108928,./places365/data_large_standard/a/amphitheater/00001251.jpg,train
bar_bar_00025,data/category_classifier/places365_v2/술집/bar/00025.jpg,술집,bar,39,bar,bar,Andron00e/Places365-custom,train,464078,./places365/data_large_standard/b/bar/00002676.jpg,train
park_botanical_garden_00062,data/category_classifier/places365_v2/공원/botanical_garden/00062.jpg,공원,park,62,botanical garden,botanical_garden,Andron00e/Places365-custom,train,1344890,./places365/data_large_standard/b/botanical_garden/00000832.jpg,train
cafe_coffee_shop_00742,data/category_classifier/places365_v2/카페/coffee_shop/00742.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,405453,./places365/data_large_standard/c/coffee_shop/00000687.jpg,train
bar_bar_00311,data/category_classifier/places365_v2/술집/bar/00311.jpg,술집,bar,39,bar,bar,Andron00e/Places365-custom,train,465453,./places365/data_large_standard/b/bar/00001158.jpg,train
exercise_boxing_ring_00093,data/category_classifier/places365_v2/운동/boxing_ring/00093.jpg,운동,exercise,65,boxing ring,boxing_ring,Andron00e/Places365-custom,train,173075,./places365/data_large_standard/b/boxing_ring/00003518.jpg,train
park_park_00096,data/category_classifier/places365_v2/공원/park/00096.jpg,공원,park,254,park,park,Andron00e/Places365-custom,train,1333090,./places365/data_large_standard/p/park/00001835.jpg,train
exercise_soccer_field_00112,data/category_classifier/places365_v2/운동/soccer_field/00112.jpg,운동,exercise,310,soccer field,soccer_field,Andron00e/Places365-custom,train,1101014,./places365/data_large_standard/s/soccer_field/00004613.jpg,train
bar_beer_hall_00111,data/category_classifier/places365_v2/술집/beer_hall/00111.jpg,술집,bar,54,beer hall,beer_hall,Andron00e/Places365-custom,train,1328061,./places365/data_large_standard/b/beer_hall/00002704.jpg,train
bar_beer_garden_00228,data/category_classifier/places365_v2/술집/beer_garden/00228.jpg,술집,bar,53,beer garden,beer_garden,Andron00e/Places365-custom,train,1167651,./places365/data_large_standard/b/beer_garden/00002126.jpg,train
park_zen_garden_00113,data/category_classifier/places365_v2/공원/zen_garden/00113.jpg,공원,park,364,zen garden,zen_garden,Andron00e/Places365-custom,train,81826,./places365/data_large_standard/z/zen_garden/00004395.jpg,train
cafe_coffee_shop_00368,data/category_classifier/places365_v2/카페/coffee_shop/00368.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,404472,./places365/data_large_standard/c/coffee_shop/00000244.jpg,train
shopping_gift_shop_00047,data/category_classifier/places365_v2/쇼핑/gift_shop/00047.jpg,쇼핑,shopping,162,gift shop,gift_shop,Andron00e/Places365-custom,train,1287073,./places365/data_large_standard/g/gift_shop/00001259.jpg,train
shopping_supermarket_00080,data/category_classifier/places365_v2/쇼핑/supermarket/00080.jpg,쇼핑,shopping,321,supermarket,supermarket,Andron00e/Places365-custom,train,1304608,./places365/data_large_standard/s/supermarket/00002853.jpg,train
bar_beer_hall_00275,data/category_classifier/places365_v2/술집/beer_hall/00275.jpg,술집,bar,54,beer hall,beer_hall,Andron00e/Places365-custom,train,1328718,./places365/data_large_standard/b/beer_hall/00001168.jpg,train
shopping_gift_shop_00050,data/category_classifier/places365_v2/쇼핑/gift_shop/00050.jpg,쇼핑,shopping,162,gift shop,gift_shop,Andron00e/Places365-custom,train,1287083,./places365/data_large_standard/g/gift_shop/00004231.jpg,train
culture_science_museum_00093,data/category_classifier/places365_v2/문화/science_museum/00093.jpg,문화,culture,297,science museum,science_museum,Andron00e/Places365-custom,train,481111,./places365/data_large_standard/s/science_museum/00000607.jpg,train
park_topiary_garden_00092,data/category_classifier/places365_v2/공원/topiary_garden/00092.jpg,공원,park,333,topiary garden,topiary_garden,Andron00e/Places365-custom,train,441445,./places365/data_large_standard/t/topiary_garden/00000194.jpg,train
restaurant_food_court_00185,data/category_classifier/places365_v2/식당/food_court/00185.jpg,식당,restaurant,148,food court,food_court,Andron00e/Places365-custom,train,1648101,./places365/data_large_standard/f/food_court/00001411.jpg,train
park_japanese_garden_00038,data/category_classifier/places365_v2/공원/japanese_garden/00038.jpg,공원,park,197,japanese garden,japanese_garden,Andron00e/Places365-custom,train,379469,./places365/data_large_standard/j/japanese_garden/00004921.jpg,train
exercise_martial_arts_gym_00100,data/category_classifier/places365_v2/운동/martial_arts_gym/00100.jpg,운동,exercise,225,martial arts gym,martial_arts_gym,Andron00e/Places365-custom,train,887431,./places365/data_large_standard/m/martial_arts_gym/00004428.jpg,train
park_japanese_garden_00020,data/category_classifier/places365_v2/공원/japanese_garden/00020.jpg,공원,park,197,japanese garden,japanese_garden,Andron00e/Places365-custom,train,379323,./places365/data_large_standard/j/japanese_garden/00002836.jpg,train
restaurant_restaurant_patio_00099,data/category_classifier/places365_v2/식당/restaurant_patio/00099.jpg,식당,restaurant,286,restaurant patio,restaurant_patio,Andron00e/Places365-custom,train,139512,./places365/data_large_standard/r/restaurant_patio/00003329.jpg,train
shopping_supermarket_00116,data/category_classifier/places365_v2/쇼핑/supermarket/00116.jpg,쇼핑,shopping,321,supermarket,supermarket,Andron00e/Places365-custom,train,1304971,./places365/data_large_standard/s/supermarket/00000250.jpg,train
exercise_football_field_00075,data/category_classifier/places365_v2/운동/football_field/00075.jpg,운동,exercise,149,football field,football_field,Andron00e/Places365-custom,train,435964,./places365/data_large_standard/f/football_field/00002574.jpg,train
shopping_jewelry_shop_00060,data/category_classifier/places365_v2/쇼핑/jewelry_shop/00060.jpg,쇼핑,shopping,198,jewelry shop,jewelry_shop,Andron00e/Places365-custom,train,1778878,./places365/data_large_standard/j/jewelry_shop/00000637.jpg,train
exercise_ski_slope_00108,data/category_classifier/places365_v2/운동/ski_slope/00108.jpg,운동,exercise,305,ski slope,ski_slope,Andron00e/Places365-custom,train,1664657,./places365/data_large_standard/s/ski_slope/00004340.jpg,train
restaurant_fastfood_restaurant_00085,data/category_classifier/places365_v2/식당/fastfood_restaurant/00085.jpg,식당,restaurant,139,fastfood restaurant,fastfood_restaurant,Andron00e/Places365-custom,train,470168,./places365/data_large_standard/f/fastfood_restaurant/00000758.jpg,train
exercise_football_field_00010,data/category_classifier/places365_v2/운동/football_field/00010.jpg,운동,exercise,149,football field,football_field,Andron00e/Places365-custom,train,435333,./places365/data_large_standard/f/football_field/00003056.jpg,train
culture_art_gallery_00063,data/category_classifier/places365_v2/문화/art_gallery/00063.jpg,문화,culture,19,art gallery,art_gallery,Andron00e/Places365-custom,train,98676,./places365/data_large_standard/a/art_gallery/00003130.jpg,train
exercise_boxing_ring_00053,data/category_classifier/places365_v2/운동/boxing_ring/00053.jpg,운동,exercise,65,boxing ring,boxing_ring,Andron00e/Places365-custom,train,172847,./places365/data_large_standard/b/boxing_ring/00002794.jpg,train
culture_amphitheater_00072,data/category_classifier/places365_v2/문화/amphitheater/00072.jpg,문화,culture,5,amphitheater,amphitheater,Andron00e/Places365-custom,train,109040,./places365/data_large_standard/a/amphitheater/00003133.jpg,train
shopping_clothing_store_00063,data/category_classifier/places365_v2/쇼핑/clothing_store/00063.jpg,쇼핑,shopping,96,clothing store,clothing_store,Andron00e/Places365-custom,train,227717,./places365/data_large_standard/c/clothing_store/00004865.jpg,train
park_formal_garden_00008,data/category_classifier/places365_v2/공원/formal_garden/00008.jpg,공원,park,153,formal garden,formal_garden,Andron00e/Places365-custom,train,1246665,./places365/data_large_standard/f/formal_garden/00004618.jpg,train
restaurant_restaurant_00108,data/category_classifier/places365_v2/식당/restaurant/00108.jpg,식당,restaurant,284,restaurant,restaurant,Andron00e/Places365-custom,train,1618392,./places365/data_large_standard/r/restaurant/00000779.jpg,train
restaurant_restaurant_00118,data/category_classifier/places365_v2/식당/restaurant/00118.jpg,식당,restaurant,284,restaurant,restaurant,Andron00e/Places365-custom,train,1618451,./places365/data_large_standard/r/restaurant/00001193.jpg,train
exercise_baseball_field_00084,data/category_classifier/places365_v2/운동/baseball_field/00084.jpg,운동,exercise,42,baseball field,baseball_field,Andron00e/Places365-custom,train,76055,./places365/data_large_standard/b/baseball_field/00004371.jpg,train
cafe_coffee_shop_00547,data/category_classifier/places365_v2/카페/coffee_shop/00547.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,404975,./places365/data_large_standard/c/coffee_shop/00001296.jpg,train
exercise_golf_course_00006,data/category_classifier/places365_v2/운동/golf_course/00006.jpg,운동,exercise,164,golf course,golf_course,Andron00e/Places365-custom,train,431812,./places365/data_large_standard/g/golf_course/00001731.jpg,train
restaurant_food_court_00054,data/category_classifier/places365_v2/식당/food_court/00054.jpg,식당,restaurant,148,food court,food_court,Andron00e/Places365-custom,train,1647500,./places365/data_large_standard/f/food_court/00002341.jpg,train
exercise_bowling_alley_00108,data/category_classifier/places365_v2/운동/bowling_alley/00108.jpg,운동,exercise,64,bowling alley,bowling_alley,Andron00e/Places365-custom,train,537400,./places365/data_large_standard/b/bowling_alley/00003591.jpg,train
park_zen_garden_00028,data/category_classifier/places365_v2/공원/zen_garden/00028.jpg,공원,park,364,zen garden,zen_garden,Andron00e/Places365-custom,train,81296,./places365/data_large_standard/z/zen_garden/00004823.jpg,train
cafe_coffee_shop_00145,data/category_classifier/places365_v2/카페/coffee_shop/00145.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,403733,./places365/data_large_standard/c/coffee_shop/00002450.jpg,train
park_playground_00094,data/category_classifier/places365_v2/공원/playground/00094.jpg,공원,park,268,playground,playground,Andron00e/Places365-custom,train,860963,./places365/data_large_standard/p/playground/00002872.jpg,train
cafe_coffee_shop_00672,data/category_classifier/places365_v2/카페/coffee_shop/00672.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,405291,./places365/data_large_standard/c/coffee_shop/00001705.jpg,train
culture_amphitheater_00145,data/category_classifier/places365_v2/문화/amphitheater/00145.jpg,문화,culture,5,amphitheater,amphitheater,Andron00e/Places365-custom,train,109452,./places365/data_large_standard/a/amphitheater/00003694.jpg,train
cafe_coffee_shop_00782,data/category_classifier/places365_v2/카페/coffee_shop/00782.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,405554,./places365/data_large_standard/c/coffee_shop/00002506.jpg,train
bar_bar_00185,data/category_classifier/places365_v2/술집/bar/00185.jpg,술집,bar,39,bar,bar,Andron00e/Places365-custom,train,465021,./places365/data_large_standard/b/bar/00000566.jpg,train
cafe_coffee_shop_00382,data/category_classifier/places365_v2/카페/coffee_shop/00382.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,404518,./places365/data_large_standard/c/coffee_shop/00000203.jpg,train
culture_amphitheater_00144,data/category_classifier/places365_v2/문화/amphitheater/00144.jpg,문화,culture,5,amphitheater,amphitheater,Andron00e/Places365-custom,train,109449,./places365/data_large_standard/a/amphitheater/00000085.jpg,train
culture_amphitheater_00197,data/category_classifier/places365_v2/문화/amphitheater/00197.jpg,문화,culture,5,amphitheater,amphitheater,Andron00e/Places365-custom,train,109691,./places365/data_large_standard/a/amphitheater/00001569.jpg,train
restaurant_food_court_00030,data/category_classifier/places365_v2/식당/food_court/00030.jpg,식당,restaurant,148,food court,food_court,Andron00e/Places365-custom,train,1647358,./places365/data_large_standard/f/food_court/00003434.jpg,train
bar_bar_00275,data/category_classifier/places365_v2/술집/bar/00275.jpg,술집,bar,39,bar,bar,Andron00e/Places365-custom,train,465321,./places365/data_large_standard/b/bar/00003341.jpg,train
park_botanical_garden_00027,data/category_classifier/places365_v2/공원/botanical_garden/00027.jpg,공원,park,62,botanical garden,botanical_garden,Andron00e/Places365-custom,train,1344563,./places365/data_large_standard/b/botanical_garden/00000659.jpg,train
culture_amphitheater_00097,data/category_classifier/places365_v2/문화/amphitheater/00097.jpg,문화,culture,5,amphitheater,amphitheater,Andron00e/Places365-custom,train,109239,./places365/data_large_standard/a/amphitheater/00002182.jpg,train
park_botanical_garden_00101,data/category_classifier/places365_v2/공원/botanical_garden/00101.jpg,공원,park,62,botanical garden,botanical_garden,Andron00e/Places365-custom,train,1345134,./places365/data_large_standard/b/botanical_garden/00004425.jpg,train
shopping_jewelry_shop_00097,data/category_classifier/places365_v2/쇼핑/jewelry_shop/00097.jpg,쇼핑,shopping,198,jewelry shop,jewelry_shop,Andron00e/Places365-custom,train,1779114,./places365/data_large_standard/j/jewelry_shop/00002275.jpg,train
restaurant_fastfood_restaurant_00136,data/category_classifier/places365_v2/식당/fastfood_restaurant/00136.jpg,식당,restaurant,139,fastfood restaurant,fastfood_restaurant,Andron00e/Places365-custom,train,470405,./places365/data_large_standard/f/fastfood_restaurant/00001771.jpg,train
exercise_ski_slope_00099,data/category_classifier/places365_v2/운동/ski_slope/00099.jpg,운동,exercise,305,ski slope,ski_slope,Andron00e/Places365-custom,train,1664583,./places365/data_large_standard/s/ski_slope/00004444.jpg,train
bar_bar_00109,data/category_classifier/places365_v2/술집/bar/00109.jpg,술집,bar,39,bar,bar,Andron00e/Places365-custom,train,464635,./places365/data_large_standard/b/bar/00000478.jpg,train
culture_natural_history_museum_00151,data/category_classifier/places365_v2/문화/natural_history_museum/00151.jpg,문화,culture,239,natural history museum,natural_history_museum,Andron00e/Places365-custom,train,746374,./places365/data_large_standard/n/natural_history_museum/00002065.jpg,train
cafe_coffee_shop_00005,data/category_classifier/places365_v2/카페/coffee_shop/00005.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,402794,./places365/data_large_standard/c/coffee_shop/00003821.jpg,train
exercise_martial_arts_gym_00033,data/category_classifier/places365_v2/운동/martial_arts_gym/00033.jpg,운동,exercise,225,martial arts gym,martial_arts_gym,Andron00e/Places365-custom,train,886985,./places365/data_large_standard/m/martial_arts_gym/00002106.jpg,train
culture_science_museum_00122,data/category_classifier/places365_v2/문화/science_museum/00122.jpg,문화,culture,297,science museum,science_museum,Andron00e/Places365-custom,train,481331,./places365/data_large_standard/s/science_museum/00004303.jpg,train
restaurant_restaurant_00072,data/category_classifier/places365_v2/식당/restaurant/00072.jpg,식당,restaurant,284,restaurant,restaurant,Andron00e/Places365-custom,train,206789,./places365/data_large_standard/r/restaurant/00003315.jpg,train
exercise_baseball_field_00038,data/category_classifier/places365_v2/운동/baseball_field/00038.jpg,운동,exercise,42,baseball field,baseball_field,Andron00e/Places365-custom,train,75802,./places365/data_large_standard/b/baseball_field/00000899.jpg,train
exercise_boxing_ring_00072,data/category_classifier/places365_v2/운동/boxing_ring/00072.jpg,운동,exercise,65,boxing ring,boxing_ring,Andron00e/Places365-custom,train,172968,./places365/data_large_standard/b/boxing_ring/00003447.jpg,train
cafe_coffee_shop_00705,data/category_classifier/places365_v2/카페/coffee_shop/00705.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,405379,./places365/data_large_standard/c/coffee_shop/00001637.jpg,train
park_picnic_area_00110,data/category_classifier/places365_v2/공원/picnic_area/00110.jpg,공원,park,265,picnic area,picnic_area,Andron00e/Places365-custom,train,596111,./places365/data_large_standard/p/picnic_area/00002005.jpg,train
culture_amphitheater_00018,data/category_classifier/places365_v2/문화/amphitheater/00018.jpg,문화,culture,5,amphitheater,amphitheater,Andron00e/Places365-custom,train,108654,./places365/data_large_standard/a/amphitheater/00000204.jpg,train
park_park_00110,data/category_classifier/places365_v2/공원/park/00110.jpg,공원,park,254,park,park,Andron00e/Places365-custom,train,1333153,./places365/data_large_standard/p/park/00004049.jpg,train
restaurant_food_court_00148,data/category_classifier/places365_v2/식당/food_court/00148.jpg,식당,restaurant,148,food court,food_court,Andron00e/Places365-custom,train,1647968,./places365/data_large_standard/f/food_court/00004141.jpg,train
shopping_clothing_store_00030,data/category_classifier/places365_v2/쇼핑/clothing_store/00030.jpg,쇼핑,shopping,96,clothing store,clothing_store,Andron00e/Places365-custom,train,227484,./places365/data_large_standard/c/clothing_store/00003216.jpg,train
cafe_coffee_shop_00698,data/category_classifier/places365_v2/카페/coffee_shop/00698.jpg,카페,cafe,99,coffee shop,coffee_shop,Andron00e/Places365-custom,train,405356,./places365/data_large_standard/c/coffee_shop/00001109.jpg,train
bar_beer_garden_00292,data/category_classifier/places365_v2/술집/beer_garden/00292.jpg,술집,bar,53,beer garden,beer_garden,Andron00e/Places365-custom,train,1168267,./places365/data_large_standard/b/beer_garden/00004758.jpg,train
culture_natural_history_museum_00034,data/category_classifier/places365_v2/문화/natural_history_museum/00034.jpg,문화,culture,239,natural history museum,natural_history_museum,Andron00e/Places365-custom,train,744362,./places365/data_large_standard/n/natural_history_museum/00004542.jpg,train
restaurant_pizzeria_00198,data/category_classifier/places365_v2/식당/pizzeria/00198.jpg,식당,restaurant,267,pizzeria,pizzeria,Andron00e/Places365-custom,train,87649,./places365/data_large_standard/p/pizzeria/00004126.jpg,train
park_zen_garden_00100,data/category_classifier/places365_v2/공원/zen_garden/00100.jpg,공원,park,364,zen garden,zen_garden,Andron00e/Places365-custom,train,81748,./places365/data_large_standard/z/zen_garden/00003118.jpg,train
shopping_shoe_shop_00019,data/category_classifier/places365_v2/쇼핑/shoe_shop/00019.jpg,쇼핑,shopping,300,shoe shop,shoe_shop,Andron00e/Places365-custom,train,475438,./places365/data_large_standard/s/shoe_shop/00002631.jpg,train
restaurant_food_court_00087,data/category_classifier/places365_v2/식당/food_court/00087.jpg,식당,restaurant,148,food court,food_court,Andron00e/Places365-custom,train,1647720,./places365/data_large_standard/f/food_court/00003834.jpg,train
park_japanese_garden_00070,data/category_classifier/places365_v2/공원/japanese_garden/00070.jpg,공원,park,197,japanese garden,japanese_garden,Andron00e/Places365-custom,train,379712,./places365/data_large_standard/j/japanese_garden/00000653.jpg,train
exercise_football_field_00048,data/category_classifier/places365_v2/운동/football_field/00048.jpg,운동,exercise,149,football field,football_field,Andron00e/Places365-custom,train,435744,./places365/data_large_standard/f/football_field/00001664.jpg,train
exercise_ski_slope_00051,data/category_classifier/places365_v2/운동/ski_slope/00051.jpg,운동,exercise,305,ski slope,ski_slope,Andron00e/Places365-custom,train,1664176,./places365/data_large_standard/s/ski_slope/00000579.jpg,train
